panel_label,series_key,series_label,amm_enabled,metric_name,metric_label,target_mode,endpoint_name,endpoint_label,sample_filter,n_used,mean,std,median,ci_level,ci_lo,ci_hi
Flash Crash,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.23666666666666666,0.4257461153528187,0.0,0.95,0.19,0.2866666666666667
Flash Crash,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,527.7266666666667,154.9042814458542,600.0,0.95,509.65141666666665,545.7070833333333
Flash Crash,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.1398715442785914,0.07067222289929746,0.12633136248354887,0.95,0.1320335809293565,0.14777077452192916
Flash Crash,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.2358216872023271,0.10171166422980446,0.2361770285781391,0.95,0.22467077273989183,0.24747265791785383
Flash Crash,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,71,294.61971830985914,174.04353857560903,262.0,0.95,254.95528169014085,334.0848591549296
Dealer Liquidity Crisis,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.16,0.36721859746989827,0.0,0.95,0.11666666666666667,0.20333333333333334
Dealer Liquidity Crisis,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,542.94,146.875814037451,600.0,0.95,525.4788333333333,558.668
Dealer Liquidity Crisis,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.13109412099853276,0.0638223840920177,0.11563908824643321,0.95,0.12435252075693379,0.13893452152092522
Dealer Liquidity Crisis,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.2817308619622461,0.11019280220134531,0.269687829518339,0.95,0.2695370131491178,0.2947184123675178
Dealer Liquidity Crisis,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,48,243.375,167.72731479296857,196.0,0.95,198.29427083333337,289.6041666666667
Dealer Liquidity Crisis,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.17666666666666667,0.38202359741972386,0.0,0.95,0.13333333333333333,0.22
Dealer Liquidity Crisis,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,549.4333333333333,130.00946282342042,600.0,0.95,534.3846666666667,563.8602500000001
Dealer Liquidity Crisis,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.1302271760832546,0.0712844880809116,0.11470250350779287,0.95,0.1224057074665618,0.13896955869099004
Dealer Liquidity Crisis,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.3040846602553288,0.11439998113261472,0.2955397433134887,0.95,0.29138168617539084,0.31730573251648214
Dealer Liquidity Crisis,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,53,313.77358490566036,168.64147695736906,295.0,0.95,270.26320754716977,357.62641509433956
Funding Liquidity Shock,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.12666666666666668,0.33315491323044827,0.0,0.95,0.09,0.16333333333333333
Funding Liquidity Shock,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,564.0733333333334,112.31647813101486,600.0,0.95,552.0521666666666,576.0335833333334
Funding Liquidity Shock,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.1174401550428761,0.051617611021013574,0.10869552986966269,0.95,0.11163736969563359,0.12334237195197674
Funding Liquidity Shock,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.3095170505274594,0.09652708415576046,0.2997706815071475,0.95,0.2991381635492617,0.3202661898106706
Funding Liquidity Shock,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,38,316.36842105263156,172.5890950569435,363.5,0.95,261.68355263157895,368.18552631578945
Funding Liquidity Shock,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.23666666666666666,0.4257461153528187,0.0,0.95,0.19,0.2866666666666667
