panel_label,series_key,amm_enabled,preset,seed,metric_name,metric_label,metric_note,analysis_target_mode,recovered,is_censored,recovery_steps,time_observed_steps,half_life_steps,legacy_recovery_steps,initial_dislocation_pct,reference_dislocation_pct,reference_dislocation_step,target_abs_deviation_pct,avg_change_pct,normalized_avg_impact,normalized_auc_abs,trough_change_pct,peak_abs_change_pct
MM Withdrawal,with_amm,1,mm_withdrawal,42,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,555.0,nan,603.9328035068772,603.9328035068772,5.0,50.0,176.78918217123572,0.2927298883992854,0.1920040931550855,-67.07502467352076,873.0293022251237
MM Withdrawal,with_amm,1,mm_withdrawal,42,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,13.0,13.0,17.0,13.0,-76.36886395736272,-76.36886395736272,5.0,50.0,-52.653554124010405,-0.689463629489202,0.18689560258495275,-76.36886395736272,76.36886395736272
MM Withdrawal,with_amm,1,mm_withdrawal,42,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,182.0,nan,403.6525995278901,403.6525995278901,5.0,50.0,149.19752869280492,0.36961864947062284,0.23842105063702856,-76.44270968768873,624.2250140498519
MM Withdrawal,with_amm,1,mm_withdrawal,42,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,13.0,592.0,13.0,603.9328035068772,603.9328035068772,9.0,50.0,68.13549338312254,-0.14265581503723979,0.23210390399180084,-76.44270968768873,873.0293022251237
MM Withdrawal,with_amm,1,mm_withdrawal,43,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,403.0,nan,520.9964070968106,520.9964070968106,8.0,50.0,142.4313367578015,0.27338257004781064,0.22911301093846165,-72.01046569819651,1793.0433212886599
MM Withdrawal,with_amm,1,mm_withdrawal,43,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,5.0,5.0,25.0,5.0,-66.92760191947251,-66.92760191947251,3.0,50.0,-37.18786169909261,-0.5556431223075519,0.2165134894389762,-83.58040864410513,83.58040864410513
MM Withdrawal,with_amm,1,mm_withdrawal,43,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,403.0,nan,311.4326549057388,311.4326549057388,8.0,50.0,122.98271169454422,0.39489343765754864,0.27699977381340685,-81.75955161621866,1133.6739374655122
MM Withdrawal,with_amm,1,mm_withdrawal,43,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,5.0,403.0,5.0,520.9964070968106,520.9964070968106,9.0,50.0,57.326078865943295,0.2553974205064608,0.3065083423446899,-83.58040864410513,1793.0433212886599
MM Withdrawal,with_amm,1,mm_withdrawal,44,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,5.0,nan,1173.6358818303077,1173.6358818303077,4.0,50.0,269.62549154451756,0.2297352149152354,0.146907432740559,-67.20442125594126,1173.6358818303077
MM Withdrawal,with_amm,1,mm_withdrawal,44,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,12.0,12.0,12.0,12.0,-72.33167971902951,-72.33167971902951,0.0,50.0,-37.092186125129544,-0.5128069231796242,0.3728303796541211,-72.33167971902951,72.33167971902951
MM Withdrawal,with_amm,1,mm_withdrawal,44,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,315.0,nan,833.5370215194449,833.5370215194449,4.0,50.0,181.2196748211091,0.21741046905243136,0.16916496599989067,-75.9404249940777,881.2774080358537
MM Withdrawal,with_amm,1,mm_withdrawal,44,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,12.0,359.0,12.0,1173.6358818303077,1173.6358818303077,9.0,50.0,103.24325216105808,-0.2638634756722072,0.32972436551836726,-75.9404249940777,1173.6358818303077
MM Withdrawal,with_amm,1,mm_withdrawal,45,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,4.0,nan,804.8405351164354,804.8405351164354,3.0,50.0,149.48830541313845,0.18573655139214892,0.08938968645297045,-80.37511328480083,804.8405351164354
MM Withdrawal,with_amm,1,mm_withdrawal,45,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,14.0,14.0,6.0,14.0,-73.22650278623995,-73.22650278623995,4.0,50.0,-39.8638741037965,-0.5443913417545778,0.19989188853594428,-73.22650278623995,73.22650278623995
MM Withdrawal,with_amm,1,mm_withdrawal,45,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,192.0,192.0,4.0,192.0,952.7327297802041,952.7327297802041,3.0,50.0,171.28873605459341,0.17978676569042593,0.0687333000987178,-83.63938116718745,952.7327297802041
MM Withdrawal,with_amm,1,mm_withdrawal,45,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,14.0,38.0,192.0,952.7327297802041,952.7327297802041,4.0,50.0,70.24672614952455,-0.028608334378756102,0.23980467010743958,-83.63938116718745,952.7327297802041
MM Withdrawal,with_amm,1,mm_withdrawal,46,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,48.0,nan,718.6089019859483,718.6089019859483,5.0,50.0,166.00793615040703,0.23101291354953626,0.1714321003088418,-80.39564225571444,1530.42892347174
MM Withdrawal,with_amm,1,mm_withdrawal,46,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,6.0,6.0,53.0,6.0,-78.98641104609045,-78.98641104609045,0.0,50.0,-39.794143492970065,-0.5038099967569009,0.3486478561415473,-87.79900883171395,87.79900883171395
MM Withdrawal,with_amm,1,mm_withdrawal,46,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,48.0,nan,409.43637070306005,409.43637070306005,5.0,50.0,96.22016476425857,0.23500639329875594,0.21788713821349534,-87.59637110677288,958.645120978562
MM Withdrawal,with_amm,1,mm_withdrawal,46,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,6.0,354.0,6.0,718.6089019859483,718.6089019859483,5.0,50.0,55.50861330956086,-0.1284653977356455,0.4351096958717815,-87.79900883171395,1530.42892347174
MM Withdrawal,with_amm,1,mm_withdrawal,47,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,47.0,nan,593.5304255516477,593.5304255516477,0.0,50.0,153.98682027019225,0.2594421678165388,0.187736317671595,-75.59497372178102,1179.2302283234242
MM Withdrawal,with_amm,1,mm_withdrawal,47,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,9.0,9.0,165.0,9.0,-74.70120622803405,-74.70120622803405,0.0,50.0,-43.9550769132291,-0.5884118762292961,0.21181017207504632,-78.52432433755774,78.52432433755774
MM Withdrawal,with_amm,1,mm_withdrawal,47,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,47.0,nan,482.18493499818874,482.18493499818874,8.0,50.0,132.15792486386223,0.27408140584972585,0.18284903618458376,-82.26713968621223,827.301459789468
MM Withdrawal,with_amm,1,mm_withdrawal,47,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,9.0,259.0,9.0,593.5304255516477,593.5304255516477,8.0,50.0,60.87128433756477,0.23449393207380123,0.30741662497364375,-82.26713968621223,1179.2302283234242
MM Withdrawal,with_amm,1,mm_withdrawal,48,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,530.0,nan,616.684588259234,616.684588259234,0.0,50.0,76.3396290380102,0.12379039543293972,0.14306989796401806,-83.59960301647203,623.8555991228835
MM Withdrawal,with_amm,1,mm_withdrawal,48,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,1.0,1.0,14.0,1.0,-62.055319160089084,-62.055319160089084,0.0,50.0,-29.73557071134409,-0.4791784348837664,0.23604147053419447,-62.055319160089084,62.055319160089084
MM Withdrawal,with_amm,1,mm_withdrawal,48,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,530.0,nan,613.5649878994798,613.5649878994798,0.0,50.0,104.19033663108026,0.16981141148189136,0.17127339912200587,-83.61047286681408,666.710578127567
MM Withdrawal,with_amm,1,mm_withdrawal,48,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,1.0,593.0,1.0,616.684588259234,616.684588259234,9.0,50.0,37.6770545848957,-0.07879981736959343,0.3834185189490806,-83.61047286681408,666.710578127567
MM Withdrawal,with_amm,1,mm_withdrawal,49,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,1.0,nan,1083.6943652971381,1083.6943652971381,0.0,50.0,143.41786624617026,0.1323416184846975,0.07645289007759509,-85.86993166818404,1083.6943652971381
MM Withdrawal,with_amm,1,mm_withdrawal,49,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,2.0,2.0,4.0,2.0,-80.97835035008718,-80.97835035008718,0.0,50.0,-35.62242905508059,-0.4399006512367442,0.31495325722031214,-80.97835035008718,80.97835035008718
MM Withdrawal,with_amm,1,mm_withdrawal,49,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,1.0,nan,926.6941733278143,926.6941733278143,0.0,50.0,198.91522051745181,0.2146503412265293,0.09083639113545122,-87.74408390355508,926.6941733278143
MM Withdrawal,with_amm,1,mm_withdrawal,49,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,2.0,25.0,2.0,1083.6943652971381,1083.6943652971381,9.0,50.0,76.32061965064334,-0.26748421814184054,0.21794107867324142,-87.74408390355508,1083.6943652971381
MM Withdrawal,with_amm,1,mm_withdrawal,50,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,100.0,nan,702.7663395593914,702.7663395593914,6.0,50.0,177.28456424062992,0.2522667268779276,0.2081810560312431,-67.33161935298966,863.5560728403938
MM Withdrawal,with_amm,1,mm_withdrawal,50,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,15.0,15.0,17.0,15.0,-73.25491470813608,-73.25491470813608,0.0,50.0,-50.18122857172628,-0.6850220053038009,0.2278897862284567,-73.25491470813608,73.25491470813608
MM Withdrawal,with_amm,1,mm_withdrawal,50,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,371.0,nan,639.2056549419333,639.2056549419333,6.0,50.0,185.90455584413792,0.2908368447726356,0.23832239977320763,-70.40258330525694,911.9841361888484
MM Withdrawal,with_amm,1,mm_withdrawal,50,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,15.0,600.0,15.0,702.7663395593914,702.7663395593914,9.0,50.0,78.24679996414338,-0.04857864994685884,0.7836595458649879,-73.25491470813608,911.9841361888484
MM Withdrawal,with_amm,1,mm_withdrawal,51,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,14.0,nan,320.3132381219114,320.3132381219114,7.0,50.0,108.91136727245926,0.3400151923505813,0.230176048086977,-85.90443583333777,1065.6708448042368
MM Withdrawal,with_amm,1,mm_withdrawal,51,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,22.0,22.0,14.0,22.0,-64.38738143257514,-64.38738143257514,3.0,50.0,-32.649727514088,-0.5070827045246121,0.1974140789815829,-75.60890247198193,75.60890247198193
MM Withdrawal,with_amm,1,mm_withdrawal,51,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,22.0,nan,265.9988084053973,265.9988084053973,2.0,50.0,96.96246479237416,0.36452217727456077,0.255119800368459,-88.54328509478954,1207.1325739871045
MM Withdrawal,with_amm,1,mm_withdrawal,51,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,22.0,22.0,22.0,320.3132381219114,320.3132381219114,9.0,50.0,42.89028050557566,-0.18038098520864965,0.22925351130484928,-88.54328509478954,1207.1325739871045
MM Withdrawal,with_amm,1,mm_withdrawal,52,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,527.0,nan,372.1460916088165,372.1460916088165,0.0,50.0,40.08032300202628,0.10770050769243855,0.20703269638209426,-83.46296783572964,567.0153815467369
MM Withdrawal,with_amm,1,mm_withdrawal,52,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,12.0,12.0,7.0,12.0,-60.804016659096455,-60.804016659096455,0.0,50.0,-37.11698594802052,-0.6104364150171272,0.20913372418384915,-60.804016659096455,60.804016659096455
MM Withdrawal,with_amm,1,mm_withdrawal,52,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,506.0,nan,303.5174429795341,303.5174429795341,0.0,50.0,59.165834891593384,0.194933886865879,0.23237616296586874,-85.83372309916814,556.1834205572
MM Withdrawal,with_amm,1,mm_withdrawal,52,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,12.0,527.0,12.0,372.1460916088165,372.1460916088165,9.0,50.0,15.24774980742607,-0.23245666106545454,0.21781565044291654,-85.83372309916814,567.0153815467369
MM Withdrawal,with_amm,1,mm_withdrawal,53,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,230.0,nan,429.68585788421865,429.68585788421865,3.0,50.0,143.53545881345585,0.33404743530594,0.2018831372101241,-83.6895433570919,1356.9775053863154
MM Withdrawal,with_amm,1,mm_withdrawal,53,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,12.0,12.0,3.0,12.0,-81.34322433599438,-81.34322433599438,0.0,50.0,-36.06192730921399,-0.44333043844263487,0.13930866951262721,-81.34322433599438,81.34322433599438
MM Withdrawal,with_amm,1,mm_withdrawal,53,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,230.0,nan,322.8708397933191,322.8708397933191,3.0,50.0,118.96421766839919,0.3684576090691632,0.22575723301236764,-87.24590149807399,1034.7974249762012
MM Withdrawal,with_amm,1,mm_withdrawal,53,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,12.0,300.0,12.0,429.68585788421865,429.68585788421865,3.0,50.0,56.49273367713301,-0.13219366352745732,0.3471001915757856,-87.24590149807399,1356.9775053863154
MM Withdrawal,with_amm,1,mm_withdrawal,54,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,353.0,nan,733.9136613484633,733.9136613484633,1.0,50.0,266.4762958568482,0.3630894339359148,0.22550684043448316,-66.98856376928781,1478.2861384716446
MM Withdrawal,with_amm,1,mm_withdrawal,54,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,9.0,9.0,10.0,9.0,-85.10822759845152,-85.10822759845152,0.0,50.0,-35.55515135147045,-0.41776397364568485,0.20393414606373783,-85.10822759845152,85.10822759845152
MM Withdrawal,with_amm,1,mm_withdrawal,54,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,1.0,nan,1326.568352932687,1326.568352932687,0.0,50.0,284.74438558092635,0.21464735303795907,0.10815875797144431,-75.33748123098873,1326.568352932687
MM Withdrawal,with_amm,1,mm_withdrawal,54,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,9.0,353.0,9.0,1326.568352932687,1326.568352932687,9.0,50.0,129.1031829150366,0.20799432315287597,0.23625603914093607,-85.10822759845152,1478.2861384716446
MM Withdrawal,with_amm,1,mm_withdrawal,55,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,2.0,nan,1068.069113410173,1068.069113410173,1.0,50.0,158.31170860182698,0.14822234499073111,0.08430822125863306,-80.61470267290596,1068.069113410173
MM Withdrawal,with_amm,1,mm_withdrawal,55,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,8.0,8.0,11.0,8.0,-89.96524556902096,-89.96524556902096,1.0,50.0,-48.84890521470156,-0.5429752890211907,0.13545663612216957,-89.96524556902096,89.96524556902096
MM Withdrawal,with_amm,1,mm_withdrawal,55,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,2.0,nan,753.8855431480002,753.8855431480002,1.0,50.0,127.05271272027285,0.16853050688535395,0.09364366604040375,-86.42291744729714,753.8855431480002
MM Withdrawal,with_amm,1,mm_withdrawal,55,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,8.0,432.0,8.0,1068.069113410173,1068.069113410173,9.0,50.0,59.374292245319765,0.1333617862433661,0.20555977581805,-89.96524556902096,1068.069113410173
MM Withdrawal,with_amm,1,mm_withdrawal,56,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,46.0,nan,1703.0894499713042,1703.0894499713042,3.0,50.0,298.31098847586964,0.17515873196260828,0.08094481121342878,-71.83621580497338,1708.243914177302
MM Withdrawal,with_amm,1,mm_withdrawal,56,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,24.0,24.0,14.0,24.0,-82.94534914001375,-82.94534914001375,3.0,50.0,-50.7473823332417,-0.6118170923312276,0.25722369175524834,-82.94534914001375,82.94534914001375
MM Withdrawal,with_amm,1,mm_withdrawal,56,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,4.0,nan,1651.0231136137847,1651.0231136137847,3.0,50.0,315.2127346042083,0.19091963765078118,0.08581382806048299,-75.39910566595596,1651.0231136137847
MM Withdrawal,with_amm,1,mm_withdrawal,56,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,24.0,56.0,24.0,1703.0894499713042,1703.0894499713042,3.0,50.0,140.7007506016546,-0.05138751086813759,0.2549138217509992,-82.94534914001375,1708.243914177302
MM Withdrawal,with_amm,1,mm_withdrawal,57,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,21.0,nan,268.5850986586887,268.5850986586887,0.0,50.0,68.8232089184216,0.25624358634236977,0.30427855772290296,-83.49073511450194,580.2183137209163
MM Withdrawal,with_amm,1,mm_withdrawal,57,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,17.0,17.0,21.0,17.0,-70.09069628082537,-70.09069628082537,0.0,50.0,-45.08632129609076,-0.6432568613022178,0.19785363352978838,-70.09069628082537,70.09069628082537
MM Withdrawal,with_amm,1,mm_withdrawal,57,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,24.0,nan,165.2500326265917,165.2500326265917,6.0,50.0,28.76967682691865,0.1740978586789646,0.36137493413730104,-89.49453446701725,369.4254415093108
MM Withdrawal,with_amm,1,mm_withdrawal,57,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,17.0,46.0,17.0,268.5850986586887,268.5850986586887,6.0,50.0,12.921045507696721,-0.2294895836839559,0.31578021482389373,-89.49453446701725,580.2183137209163
MM Withdrawal,with_amm,1,mm_withdrawal,58,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,587.0,nan,1158.2566548813832,1158.2566548813832,0.0,50.0,178.33954136108156,0.15397238652545905,0.12305398386639789,-67.47174414705657,1233.735342534376
MM Withdrawal,with_amm,1,mm_withdrawal,58,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,6.0,6.0,11.0,6.0,-84.73511293611405,-84.73511293611405,0.0,50.0,-35.06959215505778,-0.4138731977792779,0.19183561711181923,-84.73511293611405,84.73511293611405
MM Withdrawal,with_amm,1,mm_withdrawal,58,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,3.0,nan,1217.19518867455,1217.19518867455,2.0,50.0,208.3316368023924,0.17115713136300892,0.08857816712434698,-78.30071591687238,1217.19518867455
MM Withdrawal,with_amm,1,mm_withdrawal,58,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,6.0,587.0,6.0,1217.19518867455,1217.19518867455,2.0,50.0,88.01730094760714,0.19367056150877662,0.37604055313675394,-84.73511293611405,1233.735342534376
MM Withdrawal,with_amm,1,mm_withdrawal,59,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,262.0,nan,272.11359177174506,272.11359177174506,8.0,50.0,102.96346563548472,0.37838413349764893,0.3005335725562748,-75.57806543026035,742.5997496847817
MM Withdrawal,with_amm,1,mm_withdrawal,59,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,7.0,7.0,13.0,7.0,-77.03809136681201,-77.03809136681201,0.0,50.0,-37.309747574776544,-0.48430259515553853,0.164426976018325,-77.03809136681201,77.03809136681201
MM Withdrawal,with_amm,1,mm_withdrawal,59,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,390.0,nan,246.22074184810128,246.22074184810128,7.0,50.0,84.74818285763011,0.3441959528735115,0.2705133867887718,-82.48981851224342,515.0317793887697
MM Withdrawal,with_amm,1,mm_withdrawal,59,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,7.0,390.0,7.0,272.11359177174506,272.11359177174506,8.0,50.0,37.75239627957454,0.200682426416959,0.32520783893019856,-82.48981851224342,742.5997496847817
MM Withdrawal,with_amm,1,mm_withdrawal,60,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,314.0,nan,100.33887342866569,100.33887342866569,2.0,50.0,9.576112606979681,0.09543771301944769,0.7170986045167216,-83.53777120980376,623.8899207325603
MM Withdrawal,with_amm,1,mm_withdrawal,60,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,3.0,3.0,26.0,3.0,-63.143501973035114,-63.143501973035114,2.0,50.0,-29.466168129213752,-0.4666540056932069,0.18947952561207163,-65.74258422353641,65.74258422353641
MM Withdrawal,with_amm,1,mm_withdrawal,60,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,314.0,nan,82.2887007126267,82.2887007126267,8.0,50.0,21.067313315533234,0.25601708537245843,0.8034943132063201,-86.09914127330768,509.39627356274656
MM Withdrawal,with_amm,1,mm_withdrawal,60,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,3.0,518.0,3.0,100.33887342866569,100.33887342866569,8.0,50.0,0.36179225576162555,0.1067363577756691,0.7608493660291263,-86.09914127330768,623.8899207325603
MM Withdrawal,with_amm,1,mm_withdrawal,61,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,549.0,nan,429.01327753365484,429.01327753365484,5.0,50.0,70.42170455535373,0.16414807709495507,0.18681331792956504,-83.63333955568191,1309.2558644253331
MM Withdrawal,with_amm,1,mm_withdrawal,61,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,13.0,13.0,549.0,13.0,-60.45737699079997,-60.45737699079997,5.0,50.0,-38.98418533746878,-0.6448209842679935,0.22797351475640196,-87.07020365115476,87.07020365115476
MM Withdrawal,with_amm,1,mm_withdrawal,61,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,16.0,16.0,549.0,16.0,416.9027972207068,416.9027972207068,5.0,50.0,60.651203553282166,0.14548044282172,0.17126629206177268,-86.34441353473389,1191.663937016509
MM Withdrawal,with_amm,1,mm_withdrawal,61,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,13.0,549.0,16.0,429.01327753365484,429.01327753365484,8.0,50.0,23.186245045458367,0.05649003759413476,0.25823864582585443,-87.07020365115476,1309.2558644253331
MM Withdrawal,with_amm,1,mm_withdrawal,62,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,561.0,nan,940.0082998812971,940.0082998812971,7.0,50.0,196.99206239360288,0.2095641734423821,0.18730538776810693,-67.00207093860172,1698.5625233494898
MM Withdrawal,with_amm,1,mm_withdrawal,62,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,6.0,6.0,562.0,6.0,-67.39763361789991,-67.39763361789991,3.0,50.0,-36.237643731468026,-0.5376693777842638,0.32648459351401715,-74.9945010854104,74.9945010854104
MM Withdrawal,with_amm,1,mm_withdrawal,62,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,297.0,nan,643.4399973959696,643.4399973959696,7.0,50.0,169.97191368666068,0.26416124949419467,0.2068135638780182,-78.34012723634541,1129.0726658111978
MM Withdrawal,with_amm,1,mm_withdrawal,62,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,6.0,562.0,6.0,940.0082998812971,940.0082998812971,7.0,50.0,82.50541194416328,-0.22337569459427553,0.32353691570180115,-78.34012723634541,1698.5625233494898
MM Withdrawal,with_amm,1,mm_withdrawal,63,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,4.0,nan,4596.974106028477,4596.974106028477,3.0,50.0,609.0941971690974,0.13249894019858205,0.05978893019042463,-50.77795762580582,4596.974106028477
MM Withdrawal,with_amm,1,mm_withdrawal,63,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,16.0,16.0,5.0,16.0,-98.57866434256462,-98.57866434256462,3.0,50.0,-49.74535565391965,-0.5046259856093469,0.25402459992160775,-98.57866434256462,98.57866434256462
MM Withdrawal,with_amm,1,mm_withdrawal,63,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,4.0,nan,2457.108813341016,2457.108813341016,3.0,50.0,309.7471232674389,0.12606162233664572,0.06153141834942496,-74.18112211771974,2457.108813341016
MM Withdrawal,with_amm,1,mm_withdrawal,63,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,16.0,168.0,16.0,4596.974106028477,4596.974106028477,9.0,50.0,217.5020281465779,0.1281146213624466,0.2035061955353226,-98.57866434256462,4596.974106028477
MM Withdrawal,with_amm,1,mm_withdrawal,64,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,385.0,nan,293.43919368579344,293.43919368579344,7.0,50.0,42.7166020814105,0.1455722446100716,0.2815925590915056,-83.67354554803791,597.8696965464965
MM Withdrawal,with_amm,1,mm_withdrawal,64,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,4.0,4.0,22.0,4.0,-62.63916330233668,-62.63916330233668,3.0,50.0,-40.374132112673884,-0.6445509483867543,0.202794507971207,-62.63916330233668,62.63916330233668
MM Withdrawal,with_amm,1,mm_withdrawal,64,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,False,True,nan,600.0,385.0,nan,217.88178847628993,217.88178847628993,7.0,50.0,22.81419656831224,0.10470905681405722,0.3069353148041997,-88.95644806636881,371.726876275289
MM Withdrawal,with_amm,1,mm_withdrawal,64,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,4.0,385.0,4.0,293.43919368579344,293.43919368579344,9.0,50.0,6.5250434548405405,0.08411930018950946,0.2895344428640776,-88.95644806636881,597.8696965464965
MM Withdrawal,with_amm,1,mm_withdrawal,65,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,139.0,nan,695.0035982272842,695.0035982272842,1.0,50.0,181.71385635769295,0.2614574324811881,0.18812565170976545,-75.29194337790857,1021.0127672202808
