panel_label,series_key,amm_enabled,preset,seed,metric_name,metric_label,metric_note,analysis_target_mode,recovered,is_censored,recovery_steps,time_observed_steps,half_life_steps,legacy_recovery_steps,initial_dislocation_pct,reference_dislocation_pct,reference_dislocation_step,target_abs_deviation_pct,avg_change_pct,normalized_avg_impact,normalized_auc_abs,trough_change_pct,peak_abs_change_pct
Flash Crash,without_amm,0,flash_crash,83,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,75.0,75.0,20.0,26.0,-71.02654297463147,-71.02654297463147,6.0,14.20530859492629,-54.50203405972566,-0.7673474137575883,0.1543969695457866,-71.02654297463147,71.02654297463147
Flash Crash,without_amm,0,flash_crash,83,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,54.0,54.0,71.0,nan,580.2567174554451,580.2567174554451,2.0,116.051343491089,179.34796446253972,0.30908382284486163,0.12069355532450832,-80.2255087063879,614.5466542092375
Flash Crash,without_amm,0,flash_crash,83,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,87.0,87.0,71.0,26.0,650.7869294379861,650.7869294379861,9.0,130.1573858875972,77.12576287848294,0.22728265294361788,0.2865039862469089,-80.2255087063879,788.5255073297229
Flash Crash,without_amm,0,flash_crash,84,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,151.0,nan,258.6745698824923,258.6745698824923,3.0,51.73491397649845,85.25566602948996,0.32958657694190396,0.2682443322290525,-80.12355842738748,461.7941630430914
Flash Crash,without_amm,0,flash_crash,84,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,74.0,74.0,14.0,8.0,-74.37697291925467,-74.37697291925467,0.0,14.87539458385093,-43.19610779558355,-0.580772598025443,0.233593771491974,-74.37697291925467,74.37697291925467
Flash Crash,without_amm,0,flash_crash,84,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,97.0,97.0,578.0,nan,364.44575691091535,364.44575691091535,0.0,72.88915138218306,157.2381364984257,0.4314445524930635,0.21830676842967955,-80.55565692349658,511.961209946378
Flash Crash,without_amm,0,flash_crash,84,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,74.0,578.0,8.0,364.44575691091535,364.44575691091535,3.0,72.88915138218306,50.00813445285306,0.2711817360881303,0.3130125919462539,-80.55565692349658,511.961209946378
Flash Crash,without_amm,0,flash_crash,85,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,23.0,23.0,2.0,nan,1134.00065721336,1134.00065721336,1.0,226.80013144267195,221.79483141614386,0.19558615773748497,0.06766154256442754,-80.25364553771819,1134.00065721336
Flash Crash,without_amm,0,flash_crash,85,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,23.0,23.0,12.0,17.0,-87.60721879195486,-87.60721879195486,1.0,17.52144375839097,-48.4041214751636,-0.5525129337813044,0.15808506119959984,-87.60721879195486,87.60721879195486
Flash Crash,without_amm,0,flash_crash,85,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,23.0,23.0,2.0,nan,819.6371176616794,819.6371176616794,1.0,163.92742353233587,185.4556565272461,0.22626556622560912,0.07925371450313566,-85.36259299039045,819.6371176616794
Flash Crash,without_amm,0,flash_crash,85,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,48.0,48.0,21.0,17.0,1134.00065721336,1134.00065721336,9.0,226.80013144267195,89.25683371838394,-0.2412845134322544,0.1404267519510104,-87.60721879195486,1134.00065721336
Flash Crash,without_amm,0,flash_crash,86,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,42.0,42.0,395.0,nan,757.909219986563,757.909219986563,1.0,151.58184399731257,185.70369273055752,0.24502102340680043,0.11026766126578252,-82.05190865848672,777.7702050509059
Flash Crash,without_amm,0,flash_crash,86,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,102.0,102.0,15.0,14.0,-73.8911416099109,-73.8911416099109,9.0,14.778228321982178,-49.802635672519465,-0.6740000842785668,0.22597894913440897,-73.8911416099109,73.8911416099109
Flash Crash,without_amm,0,flash_crash,86,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,42.0,42.0,395.0,nan,595.9227155435677,595.9227155435677,1.0,119.18454310871353,164.97423598790323,0.2768383075268793,0.1233950397218857,-85.90758592313048,615.6195218288437
Flash Crash,without_amm,0,flash_crash,86,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,558.0,558.0,395.0,14.0,757.909219986563,757.909219986563,9.0,151.58184399731257,75.24441519220565,0.005291082850223949,0.3542183221350449,-85.90758592313048,777.7702050509059
Flash Crash,without_amm,0,flash_crash,87,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,False,True,nan,600.0,14.0,172.0,-84.87796130606402,-84.87796130606402,2.0,16.9755922612128,54.62597742375347,0.6435825811929671,0.6970516698759945,-84.87796130606402,620.3382019844705
Flash Crash,without_amm,0,flash_crash,87,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,27.0,27.0,8.0,16.0,-82.66348796068448,-82.66348796068448,0.0,16.53269759213689,-47.884325798263106,-0.5792681506620836,0.1793187244516342,-82.66348796068448,82.66348796068448
Flash Crash,without_amm,0,flash_crash,87,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,2.0,2.0,2.0,172.0,798.9471559509918,798.9471559509918,1.0,159.78943119019834,140.4196753282972,0.17575589860027072,0.07240428754080448,-86.90588748239807,798.9471559509918
Flash Crash,without_amm,0,flash_crash,87,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,2.0,14.0,172.0,798.9471559509918,798.9471559509918,3.0,159.78943119019834,37.02179987554821,0.18003057773438058,0.30723698863908167,-86.90588748239807,798.9471559509918
Flash Crash,without_amm,0,flash_crash,88,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,79.0,79.0,4.0,nan,715.6123233298292,715.6123233298292,3.0,143.12246466596582,110.12885463646839,0.15389457538129828,0.1120409335755819,-75.55225938762742,715.6123233298292
Flash Crash,without_amm,0,flash_crash,88,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,37.0,37.0,13.0,12.0,-79.3539003333807,-79.3539003333807,3.0,15.870780066676135,-44.54345176909984,-0.5613265583917665,0.17260165452748566,-79.3539003333807,79.3539003333807
Flash Crash,without_amm,0,flash_crash,88,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,41.0,41.0,4.0,105.0,668.3338832302499,668.3338832302499,3.0,133.66677664604995,102.25179017946256,0.15299507139343324,0.1073028253180348,-80.35108334775579,668.3338832302499
Flash Crash,without_amm,0,flash_crash,88,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,135.0,135.0,401.0,105.0,715.6123233298292,715.6123233298292,8.0,143.12246466596582,42.120494041309186,0.0704675355812176,0.20473687202747493,-80.35108334775579,715.6123233298292
Flash Crash,without_amm,0,flash_crash,89,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,7.0,7.0,3.0,nan,1378.6345420475673,1378.6345420475673,2.0,275.7269084095134,278.707824129745,0.2021622232936397,0.0893721420052297,-67.2271201940216,1378.6345420475673
Flash Crash,without_amm,0,flash_crash,89,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,40.0,40.0,12.0,23.0,-74.1466259690581,-74.1466259690581,5.0,14.829325193811618,-49.838874706401796,-0.6721664547109655,0.19391306574930647,-74.1466259690581,74.1466259690581
Flash Crash,without_amm,0,flash_crash,89,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,22.0,22.0,5.0,nan,1298.7539251338083,1298.7539251338083,4.0,259.7507850267616,251.08799971201097,0.1933299255947518,0.06930003854742972,-78.02954890333511,1298.7539251338083
Flash Crash,without_amm,0,flash_crash,89,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,78.0,78.0,20.0,23.0,1378.6345420475673,1378.6345420475673,9.0,275.7269084095134,119.47643760383055,-0.28418429972608406,0.14254664351120092,-78.02954890333511,1378.6345420475673
Flash Crash,without_amm,0,flash_crash,90,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,44.0,44.0,584.0,nan,560.8140696834553,560.8140696834553,7.0,112.16281393669102,164.88750700975203,0.2940145690403609,0.14788398553231843,-77.9799391496754,613.0095703341436
Flash Crash,without_amm,0,flash_crash,90,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,51.0,51.0,23.0,12.0,-68.42044761514337,-68.42044761514337,7.0,13.684089523028671,-51.28278388412806,-0.7495242383181623,0.20170997864839407,-68.42044761514337,68.42044761514337
Flash Crash,without_amm,0,flash_crash,90,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,44.0,44.0,584.0,133.0,484.5971343345109,484.5971343345109,7.0,96.91942686690216,131.0945644319721,0.2705227809735236,0.14004722646383974,-83.2879610724528,626.917753080105
Flash Crash,without_amm,0,flash_crash,90,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,77.0,77.0,584.0,133.0,560.8140696834553,560.8140696834553,9.0,112.16281393669102,61.47785882270901,0.13015429684678476,0.18446087990276872,-83.2879610724528,626.917753080105
Flash Crash,without_amm,0,flash_crash,91,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,49.0,49.0,82.0,nan,489.81192392196215,489.81192392196215,6.0,97.96238478439241,234.18447188083655,0.47811100637506593,0.17191416505178267,-75.33310844481521,921.9132894592783
Flash Crash,without_amm,0,flash_crash,91,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,106.0,106.0,15.0,13.0,-77.38514807354565,-77.38514807354565,2.0,15.477029614709126,-47.158239177607975,-0.6093965102036054,0.17700838861954868,-77.38514807354565,77.38514807354565
Flash Crash,without_amm,0,flash_crash,91,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,29.0,29.0,82.0,213.0,568.1709586646895,568.1709586646895,1.0,113.63419173293786,232.35646361718037,0.40895519222464755,0.1348893112773965,-79.78431024010929,770.1896808574892
Flash Crash,without_amm,0,flash_crash,91,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,106.0,106.0,82.0,213.0,568.1709586646895,568.1709586646895,9.0,113.63419173293786,105.2557002679062,0.25434430623850907,0.1892413051948117,-79.78431024010929,921.9132894592783
Flash Crash,without_amm,0,flash_crash,92,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,17.0,17.0,2.0,130.0,1204.5070131329146,1204.5070131329146,1.0,240.90140262658286,293.38600472028577,0.2435735130816638,0.054823424340112774,-82.11522503697645,1204.5070131329146
Flash Crash,without_amm,0,flash_crash,92,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,26.0,26.0,17.0,16.0,-86.40862638936282,-86.40862638936282,1.0,17.28172527787256,-55.892653270230156,-0.6468411269307103,0.16902506856513652,-86.40862638936282,86.40862638936282
Flash Crash,without_amm,0,flash_crash,92,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,15.0,15.0,2.0,nan,930.3282635927925,930.3282635927925,1.0,186.06565271855845,259.99518556345845,0.27946607207158775,0.06158764215236768,-85.86722710736802,930.3282635927925
Flash Crash,without_amm,0,flash_crash,92,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,26.0,26.0,17.0,130.0,1204.5070131329146,1204.5070131329146,5.0,240.90140262658286,123.81191979090946,-0.175640508104145,0.11182384977473347,-86.40862638936282,1204.5070131329146
Flash Crash,without_amm,0,flash_crash,93,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,36.0,36.0,473.0,nan,552.8528126232752,552.8528126232752,8.0,110.57056252465502,145.26326653884968,0.26275215251158524,0.16156617593992584,-82.03411381747371,1466.585409131929
Flash Crash,without_amm,0,flash_crash,93,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,81.0,81.0,473.0,15.0,-84.36189093975467,-84.36189093975467,3.0,16.872378187950932,-58.340010599241964,-0.6915446056194294,0.2155598545952452,-95.07823119287852,95.07823119287852
Flash Crash,without_amm,0,flash_crash,93,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,36.0,36.0,473.0,nan,392.1949431276919,392.1949431276919,8.0,78.43898862553836,95.86429564391347,0.24443021850157234,0.18063739554450672,-87.01480545560872,1045.294864725339
Flash Crash,without_amm,0,flash_crash,93,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,81.0,81.0,473.0,15.0,552.8528126232752,552.8528126232752,8.0,110.57056252465502,45.48559870337723,-0.13242747071700783,0.20247383198004237,-95.07823119287852,1466.585409131929
Flash Crash,without_amm,0,flash_crash,94,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,98.0,98.0,13.0,nan,450.383905868382,450.383905868382,5.0,90.07678117367638,126.14968242991404,0.2800936729448308,0.17367635585655922,-75.30452543250519,646.8742247582305
Flash Crash,without_amm,0,flash_crash,94,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,53.0,53.0,9.0,15.0,-73.58848451319346,-73.58848451319346,5.0,14.71769690263869,-47.446242122914015,-0.6447509068406962,0.19371191438657945,-73.58848451319346,73.58848451319346
Flash Crash,without_amm,0,flash_crash,94,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,202.0,202.0,13.0,nan,315.71099315335175,315.71099315335175,5.0,63.142198630670336,94.34191394984803,0.2988236583324259,0.2019892064883729,-81.79079475922184,472.0994071030213
Flash Crash,without_amm,0,flash_crash,94,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,285.0,285.0,24.0,15.0,450.383905868382,450.383905868382,5.0,90.07678117367638,43.38641186153089,0.14979367907763325,0.2927990402718782,-81.79079475922184,646.8742247582305
Flash Crash,without_amm,0,flash_crash,95,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,47.0,47.0,9.0,277.0,1123.162542991026,1123.162542991026,1.0,224.63250859820513,360.0039391633008,0.32052701669038586,0.09607226665092207,-71.86948066466556,1123.162542991026
Flash Crash,without_amm,0,flash_crash,95,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,49.0,49.0,15.0,15.0,-78.34252099696425,-78.34252099696425,4.0,15.668504199392848,-53.54199241412215,-0.6834346371901522,0.19061283612472193,-78.34252099696425,78.34252099696425
Flash Crash,without_amm,0,flash_crash,95,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,47.0,47.0,14.0,nan,969.8434423831496,969.8434423831496,8.0,193.9686884766299,329.8494460161802,0.34010586822720273,0.09521578306971532,-78.45123187535324,969.8434423831496
Flash Crash,without_amm,0,flash_crash,95,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,99.0,99.0,234.0,277.0,1123.162542991026,1123.162542991026,8.0,224.63250859820513,159.1090296391617,0.0177887026306313,0.20817037412108255,-78.45123187535324,1123.162542991026
Flash Crash,without_amm,0,flash_crash,96,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,49.0,49.0,19.0,nan,833.2848615162656,833.2848615162656,3.0,166.65697230325307,282.57080805829094,0.3391046940947879,0.11955950815404903,-75.43677201871341,1145.007141211177
Flash Crash,without_amm,0,flash_crash,96,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,216.0,216.0,15.0,19.0,-87.73763936504787,-87.73763936504787,0.0,17.54752787300957,-46.74755210897436,-0.5328106893151405,0.19135920266170844,-87.73763936504787,87.73763936504787
Flash Crash,without_amm,0,flash_crash,96,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,46.0,46.0,19.0,574.0,585.0632421283665,585.0632421283665,3.0,117.01264842567328,189.4571330145307,0.3238233397219008,0.1243024820187472,-83.19440120925942,759.1764282026212
Flash Crash,without_amm,0,flash_crash,96,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,216.0,216.0,25.0,574.0,833.2848615162656,833.2848615162656,3.0,166.65697230325307,105.86564840631144,-0.1705153566120422,0.15401991645816038,-87.73763936504787,1145.007141211177
Flash Crash,without_amm,0,flash_crash,97,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,19.0,19.0,2.0,nan,1252.2909043180791,1252.2909043180791,1.0,250.45818086361578,356.9575968785679,0.2850436712809514,0.09365263972412434,-67.20806430173252,1252.2909043180791
Flash Crash,without_amm,0,flash_crash,97,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,128.0,128.0,13.0,19.0,-82.94418445917832,-82.94418445917832,6.0,16.58883689183566,-53.68052345873984,-0.6471885136824652,0.16487371094604847,-82.94418445917832,82.94418445917832
Flash Crash,without_amm,0,flash_crash,97,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,19.0,19.0,6.0,nan,848.6093323536911,848.6093323536911,5.0,169.72186647073818,248.83951574502757,0.2932321225537901,0.09905368310231398,-78.1431805385523,848.6093323536911
Flash Crash,without_amm,0,flash_crash,97,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,381.0,381.0,440.0,19.0,1252.2909043180791,1252.2909043180791,7.0,250.45818086361578,138.14649250802913,0.09711408556791028,0.21675493536151338,-82.94418445917832,1252.2909043180791
Flash Crash,without_amm,0,flash_crash,98,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,56.0,56.0,9.0,nan,620.5299166342131,620.5299166342131,8.0,124.10598332684259,236.6739391107241,0.3814061703816892,0.14084973600425393,-75.59106576531345,620.5299166342131
Flash Crash,without_amm,0,flash_crash,98,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,57.0,57.0,19.0,17.0,-82.58612475563076,-82.58612475563076,0.0,16.51722495112615,-58.851457237704764,-0.7126070803278881,0.17090974339151319,-82.58612475563076,82.58612475563076
Flash Crash,without_amm,0,flash_crash,98,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,77.0,77.0,19.0,486.0,458.3142077658308,458.3142077658308,8.0,91.66284155316615,176.36253376099646,0.384807040176041,0.13651988076819357,-83.71764580703116,482.11742475339
Flash Crash,without_amm,0,flash_crash,98,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,296.0,296.0,40.0,486.0,620.5299166342131,620.5299166342131,9.0,124.10598332684259,88.82465034502957,0.25844558542089785,0.24644575780897926,-83.71764580703116,620.5299166342131
Flash Crash,without_amm,0,flash_crash,99,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,23.0,23.0,7.0,nan,1020.1751080002514,1020.1751080002514,6.0,204.03502160005024,259.40890398145694,0.2542788016950841,0.0833031295760292,-80.1202467389105,1020.1751080002514
Flash Crash,without_amm,0,flash_crash,99,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,49.0,49.0,11.0,19.0,-83.66792414149164,-83.66792414149164,1.0,16.733584828298323,-59.51267453458646,-0.7112961764647584,0.17693376855338938,-83.66792414149164,83.66792414149164
Flash Crash,without_amm,0,flash_crash,99,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,19.0,19.0,3.0,355.0,2193.1884132639357,2193.1884132639357,2.0,438.637682652787,354.9283600180967,0.16183213346904704,0.042693976392654785,-81.70445610545774,2193.1884132639357
Flash Crash,without_amm,0,flash_crash,99,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,49.0,49.0,16.0,355.0,2193.1884132639357,2193.1884132639357,6.0,438.637682652787,139.1370267401487,0.07554952482530095,0.13142904077036427,-83.66792414149164,2193.1884132639357
Flash Crash,without_amm,0,flash_crash,100,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,43.0,43.0,8.0,nan,880.6795635039084,880.6795635039084,7.0,176.13591270078163,166.89014756247232,0.18950155593309811,0.10307670637987223,-75.38224233978494,880.6795635039084
Flash Crash,without_amm,0,flash_crash,100,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,153.0,153.0,16.0,11.0,-71.46757599424126,-71.46757599424126,2.0,14.29351519884825,-46.039120733390035,-0.6441959181195651,0.19557083456514066,-71.46757599424126,71.46757599424126
Flash Crash,without_amm,0,flash_crash,100,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,43.0,43.0,10.0,nan,701.7413214014571,701.7413214014571,7.0,140.34826428029137,164.80605644677286,0.23485300269568915,0.11986349972144389,-79.71351250258212,701.7413214014571
Flash Crash,without_amm,0,flash_crash,100,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,False,True,nan,43.0,204.0,11.0,880.6795635039084,880.6795635039084,9.0,176.13591270078163,71.31173493140314,-0.16458600832189285,0.2344985266550273,-79.71351250258212,880.6795635039084
Flash Crash,without_amm,0,flash_crash,101,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,11.0,11.0,10.0,nan,1207.4140765131642,1207.4140765131642,6.0,241.4828153026328,255.2708086393683,0.2114194406086048,0.058951463365376475,-83.95257067563257,1207.4140765131642
Flash Crash,without_amm,0,flash_crash,101,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,201.0,201.0,14.0,13.0,-80.29263974786194,-80.29263974786194,5.0,16.058527949572383,-53.0945145615573,-0.6612625357478188,0.2028844807624941,-80.29263974786194,80.29263974786194
Flash Crash,without_amm,0,flash_crash,101,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,11.0,11.0,10.0,nan,915.7921511026626,915.7921511026626,6.0,183.1584302205325,225.86826923500598,0.2466370441841509,0.0677738491043044,-87.53198925588367,915.7921511026626
Flash Crash,without_amm,0,flash_crash,101,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,201.0,201.0,28.0,13.0,1207.4140765131642,1207.4140765131642,9.0,241.4828153026328,107.56517841519954,0.15961117810092904,0.14754438533094447,-87.53198925588367,1207.4140765131642
Flash Crash,without_amm,0,flash_crash,102,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,17.0,17.0,16.0,nan,461.6090913436582,461.6090913436582,4.0,92.32181826873162,235.27908970795062,0.5096933620243418,0.19872841945155365,-72.02134391915473,892.6187633380573
Flash Crash,without_amm,0,flash_crash,102,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,30.0,30.0,8.0,17.0,-77.58549808625088,-77.58549808625088,0.0,15.517099617250173,-43.88354668694244,-0.5656153246339621,0.1723685852351014,-77.58549808625088,77.58549808625088
Flash Crash,without_amm,0,flash_crash,102,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,17.0,17.0,17.0,nan,571.974179914819,571.974179914819,9.0,114.39483598296378,248.35781456573173,0.4342115838213506,0.1538683411280676,-76.01170576221153,935.8492416539984
Flash Crash,without_amm,0,flash_crash,102,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,56.0,56.0,600.0,17.0,571.974179914819,571.974179914819,9.0,114.39483598296378,110.15492876611549,0.21704930651117654,0.23262015663847072,-77.58549808625088,935.8492416539984
Flash Crash,without_amm,0,flash_crash,103,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,14.0,14.0,6.0,nan,626.9021629159434,626.9021629159434,4.0,125.38043258318866,147.7585136837103,0.2356962895078129,0.12825456344218658,-75.42663185175675,626.9021629159434
Flash Crash,without_amm,0,flash_crash,103,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,22.0,22.0,14.0,13.0,-69.28895496480716,-69.28895496480716,5.0,13.857790992961428,-45.8607463912815,-0.6618767221207885,0.16941967089368437,-69.28895496480716,69.28895496480716
Flash Crash,without_amm,0,flash_crash,103,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,14.0,14.0,6.0,nan,504.5691189777622,504.5691189777622,4.0,100.91382379555242,147.38570506735476,0.292102111532217,0.1458590883802763,-79.56217454065259,504.5691189777622
Flash Crash,without_amm,0,flash_crash,103,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,127.0,127.0,600.0,13.0,626.9021629159434,626.9021629159434,8.0,125.38043258318866,62.37206391871379,0.07151917941973646,0.4319341489391666,-79.56217454065259,626.9021629159434
Flash Crash,without_amm,0,flash_crash,104,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,59.0,59.0,25.0,nan,523.4998163632584,523.4998163632584,5.0,104.69996327265167,211.77876519741253,0.4045441059915453,0.14871267912115121,-75.49105231710685,557.6234384386157
Flash Crash,without_amm,0,flash_crash,104,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,36.0,36.0,11.0,11.0,-77.09262648965316,-77.09262648965316,6.0,15.418525297930628,-47.39875137867641,-0.614828596935116,0.19093319813947437,-77.09262648965316,77.09262648965316
Flash Crash,without_amm,0,flash_crash,104,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,90.0,90.0,424.0,300.0,344.7249339580523,344.7249339580523,5.0,68.94498679161045,148.37323717323287,0.4304105173642229,0.18218684027018217,-82.51845493198077,379.57912640405345
Flash Crash,without_amm,0,flash_crash,104,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,175.0,175.0,424.0,300.0,523.4998163632584,523.4998163632584,6.0,104.69996327265167,78.10029496865195,-0.045831802747358055,0.3200732872963713,-82.51845493198077,557.6234384386157
Flash Crash,without_amm,0,flash_crash,105,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,29.0,29.0,265.0,nan,355.34113183578893,355.34113183578893,8.0,71.06822636715776,73.49278587374098,0.20682318845008812,0.18564708808128197,-80.22703521733234,519.394309669215
Flash Crash,without_amm,0,flash_crash,105,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,226.0,226.0,9.0,9.0,-75.13189165012109,-75.13189165012109,0.0,15.026378330024215,-32.462119609389234,-0.43206844518917303,0.2817717985718811,-75.13189165012109,75.13189165012109
Flash Crash,without_amm,0,flash_crash,105,execution_cost_resilience,Execution Cost Resilience,clob_cost_q=10,pre_shock_baseline,True,False,512.0,512.0,265.0,nan,302.0691969479865,302.0691969479865,8.0,60.413839389597285,88.55833866980541,0.29317235773978745,0.21479626376603164,-82.54034279882478,540.0836239023113
Flash Crash,without_amm,0,flash_crash,105,composite_resilience,Composite Resilience,price+spread+depth+cost,joint_price_spread_depth_cost,True,False,512.0,512.0,265.0,9.0,355.34113183578893,355.34113183578893,8.0,71.06822636715776,32.43140771427392,0.05591388274663865,0.40343686162648557,-82.54034279882478,540.0836239023113
Flash Crash,without_amm,0,flash_crash,106,spread_resilience,Quoted Spread Resilience,,pre_shock_baseline,True,False,30.0,30.0,216.0,nan,806.7346278679495,806.7346278679495,6.0,161.34692557358986,196.57569561437754,0.24366834994289358,0.10883681784051157,-83.79804116318296,924.3646500600339
Flash Crash,without_amm,0,flash_crash,106,depth_resilience,Depth Resilience,,pre_shock_baseline,True,False,40.0,40.0,17.0,25.0,-92.85461761041657,-92.85461761041657,0.0,18.57092352208331,-59.99827686527228,-0.6461528614226029,0.2021409776047244,-92.85461761041657,92.85461761041657
